"CD_COMPETITION","CD_SAISON","CD_JOURNEE","LB_JOURNEE","CD_MATCH","ID_MATCH_LOCAL","DT_MATCH","TS_MATCH","LB_MATCH","CD_CLUB_DOMICILE","CD_CLUB_EXTERIEUR","LB_SALLE","LB_ARBITRE_1","LB_ARBITRE_2","LB_DELEGUE","NB_SCORE_DOMICILE","NB_SCORE_EXTERIEUR","LB_RESUME_VIDEO_URL","LB_STAT_URL","LB_REPLAY_URL","TS_INSERT","TS_UPDATE"
FR-1-H,FR-1-H_28,FR-1-H_28_41,J17,FR-1-H_28_41_3436,3436,"2017-03-08","2017-03-08 20:30:00",NANTES x CRETEIL,FR_HBCN_44200,FR_USCHB_94000,SALLE DE LA TROCARDIÈRE - REZÉ,DAMIEN BLANCHET,MICHAËL  FITOUSSI,THIERRY GLORIEUX,35,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-10/lidl-starligue-16-17-resume-nantes-creteil-j17,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j17/nantes/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_41,J17,FR-1-H_28_41_3437,3437,"2017-03-08","2017-03-08 20:45:00",PARIS x DUNKERQUE,FR_PSGHB_75016,FR_DHBGL_59140,SALLE PIERRE DE COUBERTIN - PARIS,CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,ALAIN DESSERTENNE,36,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-10/lidl-starligue-16-17-resume-paris-dunkerque-j17,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j17/paris/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_41,J17,FR-1-H_28_41_3438,3438,"2017-03-08","2017-03-08 20:00:00",NIMES x CESSON-RENNES,FR_USAMNG_30918,FR_CRMHB_35510,LE PARNASSE - NÎMES,CLÉMENT BADER,LOÏC WEBER,ROGER BADALASSI,30,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-09/lidl-starligue-16-17-resume-nimes-cesson-rennes-j17,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j17/nimes/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_42,J18,FR-1-H_28_42_3439,3439,"2017-03-15","2017-03-15 20:00:00",CESSON-RENNES x NANTES,FR_CRMHB_35510,FR_HBCN_44200,PALAIS DES SPORTS DE LA VALETTE - CESSON-SÉVIGNÉ,ANNE-LAURE PARADIS,ELODIE TOURNANT,RAYMOND LEGRAND,27,33,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-16/lidl-starligue-16-17-resume-cesson-rennes-nantes-j18,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j18/cesson-rennes/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_42,J18,FR-1-H_28_42_3440,3440,"2017-03-15","2017-03-15 20:30:00",CRETEIL x AIX,FR_USCHB_94000,FR_PAUC_13100,PALAIS DES SPORTS R.OUBRON - CRÉTEIL,SAÏD BOUNOUARA,KHALID SAMI,JEAN-CLAUDE DENIS,27,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-16/lidl-starligue-16-17-resume-creteil-aix-j18,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j18/creteil/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_42,J18,FR-1-H_28_42_3441,3441,"2017-03-15","2017-03-15 20:00:00",DUNKERQUE x NIMES,FR_DHBGL_59140,FR_USAMNG_30918,STADES DES FLANDRES - DUNKERQUE,MOURAD BOUNOUARA,RICHARD THOBIE,YANNICK PETIT,23,23,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-16/lidl-starligue-16-17-resume-dunkerque-nimes-j18,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j18/dunkerque/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_42,J18,FR-1-H_28_42_3442,3442,"2017-03-15","2017-03-15 20:45:00",PARIS x CHAMBERY,FR_PSGHB_75016,FR_CSMBHB_73000,SALLE PIERRE DE COUBERTIN - PARIS,OLIVIER BUY,SÉBASTIEN DUCLOS,CHRISTIAN LELARGE,31,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-17/lidl-starligue-16-17-resume-paris-chambery-j18,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j18/paris/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_42,J18,FR-1-H_28_42_3443,3443,"2017-03-15","2017-03-15 20:00:00",SAINT-RAPHAEL x TOULOUSE,FR_SRVHB_83700,FR_FTHB_31000,PALAIS DES SPORTS J-F. KRAKOWSKI - SAINT-RAPHAËL,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,GÉRARD BARO,31,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-16/lidl-starligue-16-17-resume-saint-raphael-toulouse-j18,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j18/saint-raphael/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_42,J18,FR-1-H_28_42_3444,3444,"2017-03-16","2017-03-16 20:45:00",SARAN x MONTPELLIER,FR_SLHB_45770,FR_MHB_34000,PALAIS DES SPORTS - ORLÉANS,JEAN-PATRICK ANICET,FRÉDÉRIC FERRANDIER,ALAIN DESSERTENNE,20,37,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-17/lidl-starligue-16-17-saran-montpellier-j18,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j18/saran/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_42,J18,FR-1-H_28_42_3445,3445,"2017-03-15","2017-03-15 20:00:00",SELESTAT x IVRY,FR_SAHB_80262,FR_USIHB_94200,CENTRE SPORTIF INTERCOMMUNAL - SÉLESTAT,STEVANN PICHON,LAURENT REVERET,FRÉDÉRIC GARCIA,24,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-16/lidl-starligue-16-17-resume-selestat-ivry-j18,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j18/selestat/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_43,J19,FR-1-H_28_43_3446,3446,"2017-03-22","2017-03-22 20:00:00",CESSON-RENNES x SARAN,FR_CRMHB_35510,FR_SLHB_45770,PALAIS DES SPORTS DE LA VALETTE - CESSON-SÉVIGNÉ,NON RENSEIGNÉ,JÉRÔME ROLLAND,YANNICK PETIT,26,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-23/lidl-starligue-16-17-resume-cesson-rennes-saran-j19,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j19/cesson-rennes/saran,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_43,J19,FR-1-H_28_43_3447,3447,"2017-03-23","2017-03-23 20:45:00",CHAMBERY x AIX,FR_CSMBHB_73000,FR_PAUC_13100,LE PHARE - CHAMBÉRY MÉTROPOLE - CHAMBÉRY,THIERRY DENTZ,DENIS REIBEL,JEAN-YVES RENON,27,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-24/lidl-starligue-16-17-resume-chambery-aix-j19,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j19/chambery/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_43,J19,FR-1-H_28_43_3448,3448,"2017-03-22","2017-03-22 20:00:00",DUNKERQUE x SAINT-RAPHAEL,FR_DHBGL_59140,FR_SRVHB_83700,STADES DES FLANDRES - DUNKERQUE,SAÏD BOUNOUARA,KHALID SAMI,DENIS COQUIN,27,23,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-23/lidl-starligue-16-17-resume-dunkerque-saint-raphael-j19,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j19/dunkerque/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_43,J19,FR-1-H_28_43_3449,3449,"2017-03-22","2017-03-22 20:00:00",IVRY x PARIS,FR_USIHB_94200,FR_PSGHB_75016,GYMNASE AUGUSTE DELAUNE - IVRY-SUR-SEINE,ANNE-LAURE PARADIS,ELODIE TOURNANT,JEAN LELONG,21,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-23/lidl-starligue-16-17-resume-ivry-paris-j19,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j19/ivry/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_43,J19,FR-1-H_28_43_3450,3450,"2017-03-22","2017-03-22 20:30:00",NANTES x SELESTAT,FR_HBCN_44200,FR_SAHB_80262,SALLE DE LA TROCARDIÈRE - REZÉ,SYLVAIN ARTES,BENJAMIN BOLLA,JEAN-CLAUDE DENIS,40,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-23/lidl-starligue-16-17-resume-nantes-selestat-j19,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j19/nantes/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_43,J19,FR-1-H_28_43_3451,3451,"2017-03-22","2017-03-22 20:00:00",NIMES x CRETEIL,FR_USAMNG_30918,FR_USCHB_94000,LE PARNASSE - NÎMES,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,BORISLAV GOLIC,30,26,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-23/lidl-starligue-16-17-resume-nimes-creteil-j19,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j19/nimes/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_43,J19,FR-1-H_28_43_3452,3452,"2017-03-22","2017-03-22 20:45:00",TOULOUSE x MONTPELLIER,FR_FTHB_31000,FR_MHB_34000,PALAIS DES SPORTS A. BROUAT - TOULOUSE,CLÉMENT BADER,LOÏC WEBER,JEAN-PHILIPPE DUBEDOUT,28,32,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-23/lidl-starligue-16-17-resume-toulouse-montpellier-j19,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j19/toulouse/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_44,J20,FR-1-H_28_44_3453,3453,"2017-03-29","2017-03-29 20:00:00",AIX x CESSON-RENNES,FR_PAUC_13100,FR_CRMHB_35510,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,HERVÉ RIGAL,34,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-30/lidl-starligue-16-17-resume-aix-cesson-rennes-j20,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j20/aix/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_44,J20,FR-1-H_28_44_3454,3454,"2017-03-30","2017-03-30 20:45:00",CRETEIL x DUNKERQUE,FR_USCHB_94000,FR_DHBGL_59140,PALAIS DES SPORTS R.OUBRON - CRÉTEIL,CLÉMENT BADER,LOÏC WEBER,CHRISTIAN LELARGE,31,34,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-31/lidl-starligue-16-17-resume-creteil-dunkerque-j20,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j20/creteil/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_44,J20,FR-1-H_28_44_3455,3455,"2017-03-29","2017-03-29 20:00:00",MONTPELLIER x IVRY,FR_MHB_34000,FR_USIHB_94200,PALAIS DES SPORTS RENÉ BOUGNOL - MONTPELLIER,ANNE-LAURE PARADIS,ELODIE TOURNANT,GÉRARD BARO,32,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-30/lidl-starligue-16-17-resume-montpellier-ivry-j20,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j20/montpellier/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_44,J20,FR-1-H_28_44_3456,3456,"2017-03-29","2017-03-29 20:30:00",NANTES x NIMES,FR_HBCN_44200,FR_USAMNG_30918,SALLE DE LA TROCARDIÈRE - REZÉ,SAÏD BOUNOUARA,KHALID SAMI,RAYMOND LEGRAND,29,33,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-31/lidl-starligue-16-17-resume-nantes-nimes-j20,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j20/nantes/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_44,J20,FR-1-H_28_44_3457,3457,"2017-03-29","2017-03-29 20:45:00",PARIS x TOULOUSE,FR_PSGHB_75016,FR_FTHB_31000,"",STEVANN PICHON,LAURENT REVERET,NON RENSEIGNÉ,42,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-30/lidl-starligue-16-17-resume-paris-toulouse-j20,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j20/paris/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_44,J20,FR-1-H_28_44_3458,3458,"2017-03-29","2017-03-29 20:45:00",SAINT-RAPHAEL x CHAMBERY,FR_SRVHB_83700,FR_CSMBHB_73000,PALAIS DES SPORTS J-F. KRAKOWSKI - SAINT-RAPHAËL,CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,MICHEL CAILLET,30,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-31/lidl-starligue-16-17-resume-saint-raphael-chambery-j20,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j20/saint-raphael/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_44,J20,FR-1-H_28_44_3459,3459,"2017-03-29","2017-03-29 20:00:00",SELESTAT x SARAN,FR_SAHB_80262,FR_SLHB_45770,CENTRE SPORTIF INTERCOMMUNAL - SÉLESTAT,THIERRY DENTZ,DENIS REIBEL,THIERRY CARMAUX,30,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-30/lidl-starligue-16-17-resume-selestat-saran-j20,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j20/selestat/saran,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_45,J21,FR-1-H_28_45_3460,3460,"2017-04-12","2017-04-12 20:00:00",CESSON-RENNES x DUNKERQUE,FR_CRMHB_35510,FR_DHBGL_59140,LE LIBERTÉ - RENNES,STEVANN PICHON,LAURENT REVERET,DENIS COQUIN,23,22,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-14/lidl-starligue-16-17-resume-cesson-rennes-dunkerque-j21,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j21/cesson-rennes/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_45,J21,FR-1-H_28_45_3461,3461,"2017-04-13","2017-04-13 20:15:00",CHAMBERY x CRETEIL,FR_CSMBHB_73000,FR_USCHB_94000,LE PHARE - CHAMBÉRY MÉTROPOLE - CHAMBÉRY,CLÉMENT BADER,LOÏC WEBER,PATRICK THUILLIER,29,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-15/lidl-starligue-16-17-chambery-creteil-j21,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j21/chambery/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_45,J21,FR-1-H_28_45_3462,3462,"2017-04-12","2017-04-12 20:00:00",IVRY x NANTES,FR_USIHB_94200,FR_HBCN_44200,GYMNASE AUGUSTE DELAUNE - IVRY-SUR-SEINE,NON RENSEIGNÉ,JÉRÔME ROLLAND,CHRISTIAN LELARGE,29,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-14/lidl-starligue-16-17-resume-ivry-nantes-j21,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j21/ivry/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_45,J21,FR-1-H_28_45_3463,3463,"2017-04-13","2017-04-13 20:45:00",MONTPELLIER x PARIS,FR_MHB_34000,FR_PSGHB_75016,SUD DE FRANCE ARENA - PÉROLS,THIERRY DENTZ,DENIS REIBEL,THIERRY BOTTI,33,34,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-14/lidl-starligue-16-17-resume-montpellier-paris-j21,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j21/montpellier/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_45,J21,FR-1-H_28_45_3464,3464,"2017-04-12","2017-04-12 20:00:00",SARAN x SAINT-RAPHAEL,FR_SLHB_45770,FR_SRVHB_83700,PALAIS DES SPORTS - ORLÉANS,KARIM GASMI,RAOUF GASMI,JEAN LELONG,27,44,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-14/lidl-starligue-16-17-resume-saran-saint-raphael-j21,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j21/saran/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_45,J21,FR-1-H_28_45_3465,3465,"2017-04-12","2017-04-12 20:00:00",NIMES x SELESTAT,FR_USAMNG_30918,FR_SAHB_80262,LE PARNASSE - NÎMES,CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,HERVÉ RIGAL,31,20,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-14/lidl-starligue-16-17-resume-nimes-selestat-j21,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j21/nimes/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_45,J21,FR-1-H_28_45_3466,3466,"2017-04-12","2017-04-12 20:45:00",TOULOUSE x AIX,FR_FTHB_31000,FR_PAUC_13100,PALAIS DES SPORTS A. BROUAT - TOULOUSE,KHALID SAMI,MOURAD BOUNOUARA,ERIC DINQUER,28,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-14/lidl-starligue-16-17-resume-toulouse-aix-j21,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j21/toulouse/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_46,J22,FR-1-H_28_46_3467,3467,"2017-04-20","2017-04-20 20:45:00",AIX x IVRY,FR_PAUC_13100,FR_USIHB_94200,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,SÉBASTIEN DUCLOS,OLIVIER BUY,GILLES LAMUDE,28,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-21/lidl-starligue-16-17-resume-aix-ivry-j22,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j22/aix/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_46,J22,FR-1-H_28_46_3468,3468,"2017-04-19","2017-04-19 20:30:00",CRETEIL x SAINT-RAPHAEL,FR_USCHB_94000,FR_SRVHB_83700,PALAIS DES SPORTS R.OUBRON - CRÉTEIL,THIERRY DENTZ,DENIS REIBEL,PATRICK THUILLIER,31,37,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-20/lidl-starligue-16-17-resume-creteil-saint-raphael-j22,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j22/creteil/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_46,J22,FR-1-H_28_46_3469,3469,"2017-04-19","2017-04-19 20:00:00",DUNKERQUE x CHAMBERY,FR_DHBGL_59140,FR_CSMBHB_73000,STADES DES FLANDRES - DUNKERQUE,JEAN-PIERRE MORENO,JEAN-FRANÇOIS BOURGEOIS,YANNICK PETIT,24,22,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-21/lidl-starligue-16-17-resume-dunkerque-chambery-j22,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j22/dunkerque/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_46,J22,FR-1-H_28_46_3470,3470,"2017-04-19","2017-04-19 20:30:00",NANTES x SARAN,FR_HBCN_44200,FR_SLHB_45770,SALLE DE LA TROCARDIÈRE - REZÉ,FRÉDÉRIC FERRANDIER,JEAN-PATRICK ANICET,RAYMOND LEGRAND,34,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-20/lidl-starligue-16-17-resume-nantes-saran-j22,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j22/nantes/saran,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_46,J22,FR-1-H_28_46_3471,3471,"2017-04-19","2017-04-19 20:45:00",PARIS x CESSON-RENNES,FR_PSGHB_75016,FR_CRMHB_35510,SALLE PIERRE DE COUBERTIN - PARIS,JULIE BONAVENTURA,CHARLOTTE BONAVENTURA,JEAN LELONG,41,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-20/lidl-starligue-16-17-resume-paris-cesson-rennes-j22,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j22/paris/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_46,J22,FR-1-H_28_46_3472,3472,"2017-04-19","2017-04-19 20:00:00",SELESTAT x TOULOUSE,FR_SAHB_80262,FR_FTHB_31000,CENTRE SPORTIF INTERCOMMUNAL - SÉLESTAT,RAOUF GASMI,KARIM GASMI,THIERRY KEGLER,26,32,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-20/lidl-starligue-16-17-resume-selestat-toulouse-j22,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j22/selestat/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_46,J22,FR-1-H_28_46_3473,3473,"2017-04-19","2017-04-19 20:45:00",NIMES x MONTPELLIER,FR_USAMNG_30918,FR_MHB_34000,LE PARNASSE - NÎMES,STEVANN PICHON,LAURENT REVERET,MICHEL CAILLET,21,34,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-04-21/lidl-starligue-16-17-resume-nimes-montpellier-j22,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j22/nimes/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_47,J23,FR-1-H_28_47_3474,3474,"2017-05-13","2017-05-13 20:00:00",CESSON-RENNES x SELESTAT,FR_CRMHB_35510,FR_SAHB_80262,PALAIS DES SPORTS DE LA VALETTE - CESSON-SÉVIGNÉ,OLIVIER BUY,SÉBASTIEN DUCLOS,ROBERT DUJARDIN,22,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-05-15/lidl-starligue-16-17-resume-cesson-rennes-selestat-j23,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j23/cesson-rennes/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_47,J23,FR-1-H_28_47_3475,3475,"2017-05-13","2017-05-13 15:00:00",CHAMBERY x NANTES,FR_CSMBHB_73000,FR_HBCN_44200,LE PHARE - CHAMBÉRY MÉTROPOLE - CHAMBÉRY,JÉRÔME ROLLAND,NON RENSEIGNÉ,JEAN-YVES RENON,32,34,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-05-15/lidl-starligue-16-17-resume-chambery-nantes-j23,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j23/chambery/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_47,J23,FR-1-H_28_47_3476,3476,"2017-05-13","2017-05-13 20:30:00",IVRY x NIMES,FR_USIHB_94200,FR_USAMNG_30918,GYMNASE AUGUSTE DELAUNE - IVRY-SUR-SEINE,THIERRY DENTZ,DENIS REIBEL,CHRISTIAN LUX,33,23,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-05-15/lidl-starligue-16-17-resume-ivry-nimes-j23,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j23/ivry/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_47,J23,FR-1-H_28_47_3477,3477,"2017-05-13","2017-05-13 20:00:00",MONTPELLIER x AIX,FR_MHB_34000,FR_PAUC_13100,PALAIS DES SPORTS RENÉ BOUGNOL - MONTPELLIER,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,HERVÉ RIGAL,36,32,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-05-15/lidl-starligue-16-17-resume-montpellier-aix-j23,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j23/montpellier/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_47,J23,FR-1-H_28_47_3478,3478,"2017-05-14","2017-05-14 15:00:00",SAINT-RAPHAEL x PARIS,FR_SRVHB_83700,FR_PSGHB_75016,PALAIS DES SPORTS J-F. KRAKOWSKI - SAINT-RAPHAËL,STEVANN PICHON,LAURENT REVERET,MICHEL CAILLET,29,32,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-05-15/lidl-starligue-16-17-resume-saint-raphael-paris-j23,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j23/saint-raphael/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_47,J23,FR-1-H_28_47_3479,3479,"2017-05-13","2017-05-13 20:00:00",SARAN x CRETEIL,FR_SLHB_45770,FR_USCHB_94000,HALLE DES SPORTS DU BOIS JOLY - SARAN,SAÏD BOUNOUARA,KHALID SAMI,PATRICK THUILLIER,32,37,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-05-15/lidl-starligue-16-17-resume-saran-creteil-j23,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j23/saran/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_47,J23,FR-1-H_28_47_3480,3480,"2017-05-13","2017-05-13 20:00:00",TOULOUSE x DUNKERQUE,FR_FTHB_31000,FR_DHBGL_59140,PALAIS DES SPORTS A. BROUAT - TOULOUSE,CLÉMENT BADER,LOÏC WEBER,JEAN-PHILIPPE DUBEDOUT,29,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-05-15/lidl-starligue-16-17-resume-toulouse-dunkerque-j23,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j23/toulouse/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_48,J24,FR-1-H_28_48_3481,3481,"2017-05-17","2017-05-17 20:00:00",AIX x NIMES,FR_PAUC_13100,FR_USAMNG_30918,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,CLÉMENT BADER,LOÏC WEBER,BORISLAV GOLIC,32,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-05-19/lidl-starligue-16-17-resume-aix-nimes-j24,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j24/aix/nimes,"","2021-02-08 17:36:06",
