"CD_MATCH","id_tm_unique","Temps","CD_CLUB_TM","score_equipe_TM","score_autre_equipe_","indice_serie_avant_tm","diff_300s_avant_TM","diff_TM","diff_300s_apres_TM","evolution_score_avant","evolution_score","score_final_equipe_tm","score_final_autre_equipe","vainqueur_final"
"FR-1-H_31_36_5347",5714,"58:51","FR_CCMHB_28000",27,25,-1,2,2,2,0,0,28,26,"FR_CCMHB_28000"
"FR-1-H_31_36_5348",5715,"21:31","FR_HBCN_44200",9,10,-2,-1,-1,-4,0,-3,25,24,"FR_HBCN_44200"
"FR-1-H_31_36_5348",5716,"26:49","FR_HBCN_44200",9,13,-3,-4,-4,-4,0,0,25,24,"FR_HBCN_44200"
"FR-1-H_31_36_5348",5717,"27:39","FR_PAUC_13100",13,9,0,4,4,2,0,-2,24,25,"FR_HBCN_44200"
"FR-1-H_31_36_5348",5718,"46:38","FR_PAUC_13100",17,20,-3,-3,-3,-1,0,2,24,25,"FR_HBCN_44200"
"FR-1-H_31_36_5348",5719,"51:58","FR_HBCN_44200",21,20,-3,1,1,1,0,0,25,24,"FR_HBCN_44200"
"FR-1-H_31_36_5348",5720,"58:55","FR_PAUC_13100",24,25,-1,-1,-1,-1,0,0,24,25,"FR_HBCN_44200"
"FR-1-H_31_36_5349",5721,"17:20","FR_IPHB_13806",7,10,-2,-3,-3,-4,0,-1,22,34,"FR_USAMNG_30918"
"FR-1-H_31_36_5349",5722,"44:28","FR_IPHB_13806",19,26,-1,-7,-7,-8,0,-1,22,34,"FR_USAMNG_30918"
"FR-1-H_31_36_5349",5723,"51:28","FR_IPHB_13806",20,28,1,-8,-8,-11,0,-3,22,34,"FR_USAMNG_30918"
"FR-1-H_31_36_5350",5724,"13:13","FR_SRVHB_83700",5,7,1,-2,-2,-1,0,1,32,29,"FR_SRVHB_83700"
"FR-1-H_31_36_5350",5725,"27:41","FR_USCHB_94000",15,16,-1,-1,-1,-1,0,0,29,32,"FR_SRVHB_83700"
"FR-1-H_31_36_5350",5726,"37:39","FR_USCHB_94000",18,22,-3,-4,-4,-2,0,2,29,32,"FR_SRVHB_83700"
"FR-1-H_31_36_5350",5727,"42:43","FR_SRVHB_83700",23,21,-2,2,2,2,0,0,32,29,"FR_SRVHB_83700"
"FR-1-H_31_36_5350",5728,"58:45","FR_SRVHB_83700",31,28,-4,3,3,3,0,0,32,29,"FR_SRVHB_83700"
"FR-1-H_31_36_5351",5729,"24:12","FR_FTHB_31000",12,14,-1,-2,-2,-2,0,0,25,33,"FR_MHB_34000"
"FR-1-H_31_36_5351",5730,"27:30","FR_MHB_34000",14,12,0,2,2,2,0,0,33,25,"FR_MHB_34000"
"FR-1-H_31_36_5351",5731,"45:20","FR_MHB_34000",23,17,-2,6,6,7,0,1,33,25,"FR_MHB_34000"
"FR-1-H_31_36_5352",5732,"17:32","FR_TFHB_93290",9,13,-3,-4,-4,-5,0,-1,32,41,"FR_PSGHB_75016"
"FR-1-H_31_36_5352",5733,"29:49","FR_PSGHB_75016",23,19,-2,4,4,4,0,0,41,32,"FR_PSGHB_75016"
"FR-1-H_31_36_5352",5734,"33:48","FR_PSGHB_75016",24,20,-1,4,4,5,0,1,41,32,"FR_PSGHB_75016"
"FR-1-H_31_36_5352",5735,"40:36","FR_TFHB_93290",22,29,-3,-7,-7,-5,0,2,32,41,"FR_PSGHB_75016"
"FR-1-H_31_37_5353",5736,"25:05","FR_TFHB_93290",8,12,-2,-4,-4,-2,0,2,26,28,"FR_PAUC_13100"
"FR-1-H_31_37_5353",5737,"47:32","FR_TFHB_93290",18,23,-3,-5,-5,-6,0,-1,26,28,"FR_PAUC_13100"
"FR-1-H_31_37_5353",5738,"53:58","FR_PAUC_13100",25,20,-1,5,5,2,0,-3,28,26,"FR_PAUC_13100"
"FR-1-H_31_37_5354",5739,"15:22","FR_CSMBHB_73000",6,8,-2,-2,-2,-1,0,1,29,23,"FR_CSMBHB_73000"
"FR-1-H_31_37_5354",5740,"22:55","FR_IPHB_13806",12,11,1,1,1,-2,0,-3,23,29,"FR_CSMBHB_73000"
"FR-1-H_31_37_5354",5741,"53:40","FR_IPHB_13806",21,25,-3,-4,-4,-4,0,0,23,29,"FR_CSMBHB_73000"
"FR-1-H_31_37_5354",5742,"54:14","FR_IPHB_13806",21,25,0,-4,-4,-5,0,-1,23,29,"FR_CSMBHB_73000"
"FR-1-H_31_37_5355",5743,"14:18","FR_CCMHB_28000",4,6,-2,-2,-2,-4,0,-2,24,30,"FR_FTHB_31000"
"FR-1-H_31_37_5355",5744,"24:39","FR_FTHB_31000",12,8,-1,4,4,5,0,1,30,24,"FR_FTHB_31000"
"FR-1-H_31_37_5355",5745,"44:11","FR_FTHB_31000",21,18,-2,3,3,6,0,3,30,24,"FR_FTHB_31000"
"FR-1-H_31_37_5355",5746,"47:51","FR_CCMHB_28000",18,24,-3,-6,-6,-7,0,-1,24,30,"FR_FTHB_31000"
"FR-1-H_31_37_5356",5747,"10:18","FR_USIHB_94200",3,7,-3,-4,-4,-2,0,2,24,27,"FR_USCHB_94000"
"FR-1-H_31_37_5356",5748,"23:01","FR_USCHB_94000",13,12,-1,1,1,0,0,-1,27,24,"FR_USCHB_94000"
"FR-1-H_31_37_5356",5749,"38:05","FR_USIHB_94200",15,19,-3,-4,-4,-1,0,3,24,27,"FR_USCHB_94000"
"FR-1-H_31_37_5356",5750,"44:12","FR_USCHB_94000",19,19,-3,0,0,0,0,0,27,24,"FR_USCHB_94000"
"FR-1-H_31_37_5356",5751,"52:55","FR_USIHB_94200",23,26,-2,-3,-3,-4,0,-1,24,27,"FR_USCHB_94000"
"FR-1-H_31_37_5357",5752,"18:43","FR_HBCN_44200",7,10,-2,-3,-3,-2,0,1,29,28,"FR_HBCN_44200"
"FR-1-H_31_37_5357",5753,"21:48","FR_HBCN_44200",9,11,1,-2,-2,-1,0,1,29,28,"FR_HBCN_44200"
"FR-1-H_31_37_5357",5754,"27:28","FR_MHB_34000",13,13,-3,0,0,-1,0,-1,28,29,"FR_HBCN_44200"
"FR-1-H_31_37_5357",5755,"41:22","FR_MHB_34000",19,21,-3,-2,-2,-4,0,-2,28,29,"FR_HBCN_44200"
"FR-1-H_31_37_5357",5756,"48:08","FR_HBCN_44200",25,22,-1,3,3,1,0,-2,29,28,"FR_HBCN_44200"
"FR-1-H_31_37_5357",5757,"57:37","FR_MHB_34000",27,29,-1,-2,-2,-1,0,1,28,29,"FR_HBCN_44200"
"FR-1-H_31_37_5357",5758,"57:49","FR_HBCN_44200",29,28,-1,1,1,1,0,0,29,28,"FR_HBCN_44200"
"FR-1-H_31_37_5358",5759,"24:52","FR_DHBGL_59140",12,16,-4,-4,-4,-7,0,-3,25,36,"FR_PSGHB_75016"
"FR-1-H_31_37_5358",5760,"29:02","FR_PSGHB_75016",19,12,3,7,7,9,0,2,36,25,"FR_PSGHB_75016"
"FR-1-H_31_37_5358",5761,"49:24","FR_DHBGL_59140",21,30,-2,-9,-9,-10,0,-1,25,36,"FR_PSGHB_75016"
"FR-1-H_31_37_5358",5762,"58:09","FR_DHBGL_59140",24,35,-2,-11,-11,-11,0,0,25,36,"FR_PSGHB_75016"
"FR-1-H_31_37_5359",5763,"11:43","FR_USAMNG_30918",3,7,-4,-4,-4,-4,0,0,27,30,"FR_SRVHB_83700"
"FR-1-H_31_37_5359",5764,"24:32","FR_SRVHB_83700",14,10,-1,4,4,7,0,3,30,27,"FR_SRVHB_83700"
"FR-1-H_31_37_5359",5765,"44:51","FR_SRVHB_83700",23,21,-2,2,2,1,0,-1,30,27,"FR_SRVHB_83700"
"FR-1-H_31_37_5359",5766,"53:35","FR_USAMNG_30918",25,27,1,-2,-2,-3,0,-1,27,30,"FR_SRVHB_83700"
"FR-1-H_31_37_5359",5767,"59:01","FR_SRVHB_83700",30,27,1,3,3,3,0,0,30,27,"FR_SRVHB_83700"
"FR-1-H_31_38_5360",5768,"16:22","FR_USCHB_94000",6,7,-1,-1,-1,0,0,1,25,26,"FR_DHBGL_59140"
"FR-1-H_31_38_5360",5769,"26:44","FR_DHBGL_59140",13,10,-1,3,3,4,0,1,26,25,"FR_DHBGL_59140"
"FR-1-H_31_38_5360",5770,"35:32","FR_DHBGL_59140",17,15,-1,2,2,1,0,-1,26,25,"FR_DHBGL_59140"
"FR-1-H_31_38_5360",5771,"46:35","FR_USCHB_94000",19,22,-3,-3,-3,-2,0,1,25,26,"FR_DHBGL_59140"
"FR-1-H_31_38_5360",5772,"59:31","FR_DHBGL_59140",25,24,-1,1,1,1,0,0,26,25,"FR_DHBGL_59140"
"FR-1-H_31_38_5361",5773,"09:45","FR_PAUC_13100",2,5,-1,-3,-3,-2,0,1,25,21,"FR_PAUC_13100"
"FR-1-H_31_38_5361",5774,"25:54","FR_IPHB_13806",11,11,1,0,0,-1,0,-1,21,25,"FR_PAUC_13100"
"FR-1-H_31_38_5361",5775,"52:19","FR_IPHB_13806",20,22,1,-2,-2,-3,0,-1,21,25,"FR_PAUC_13100"
"FR-1-H_31_38_5361",5776,"58:24","FR_IPHB_13806",20,23,-1,-3,-3,-4,0,-1,21,25,"FR_PAUC_13100"
"FR-1-H_31_38_5362",5777,"20:28","FR_MHB_34000",10,9,-2,1,1,0,0,-1,25,30,"FR_USIHB_94200"
"FR-1-H_31_38_5362",5778,"34:22","FR_MHB_34000",11,15,-3,-4,-4,-5,0,-1,25,30,"FR_USIHB_94200"
"FR-1-H_31_38_5362",5779,"43:44","FR_USIHB_94200",20,17,-2,3,3,5,0,2,30,25,"FR_USIHB_94200"
"FR-1-H_31_38_5362",5780,"54:26","FR_MHB_34000",22,27,1,-5,-5,-5,0,0,25,30,"FR_USIHB_94200"
"FR-1-H_31_38_5362",5781,"57:51","FR_USIHB_94200",29,24,-1,5,5,5,0,0,30,25,"FR_USIHB_94200"
"FR-1-H_31_38_5363",5782,"16:49","FR_HBCN_44200",10,10,-1,0,0,2,0,2,33,31,"FR_HBCN_44200"
"FR-1-H_31_38_5363",5783,"20:38","FR_CCMHB_28000",11,13,1,-2,-2,0,0,2,31,33,"FR_HBCN_44200"
"FR-1-H_31_38_5363",5784,"40:06","FR_CCMHB_28000",20,25,-4,-5,-5,-4,0,1,31,33,"FR_HBCN_44200"
"FR-1-H_31_38_5363",5785,"44:05","FR_HBCN_44200",26,22,-1,4,4,3,0,-1,33,31,"FR_HBCN_44200"
"FR-1-H_31_38_5363",5786,"53:56","FR_CCMHB_28000",28,30,1,-2,-2,-2,0,0,31,33,"FR_HBCN_44200"
"FR-1-H_31_38_5363",5787,"58:06","FR_HBCN_44200",32,30,1,2,2,2,0,0,33,31,"FR_HBCN_44200"
"FR-1-H_31_38_5364",5788,"14:39","FR_CSMBHB_73000",7,7,1,0,0,1,0,1,31,38,"FR_USAMNG_30918"
"FR-1-H_31_38_5364",5789,"25:42","FR_USAMNG_30918",14,13,-2,1,1,5,0,4,38,31,"FR_USAMNG_30918"
"FR-1-H_31_38_5364",5790,"44:11","FR_CSMBHB_73000",19,27,-3,-8,-8,-9,0,-1,31,38,"FR_USAMNG_30918"
"FR-1-H_31_38_5364",5791,"53:45","FR_USAMNG_30918",34,27,-1,7,7,6,0,-1,38,31,"FR_USAMNG_30918"
"FR-1-H_31_38_5365",5792,"18:17","FR_FTHB_31000",12,10,-1,2,2,3,0,1,28,36,"FR_PSGHB_75016"
"FR-1-H_31_38_5365",5793,"25:12","FR_PSGHB_75016",12,16,-1,-4,-4,0,0,4,36,28,"FR_PSGHB_75016"
"FR-1-H_31_38_5365",5794,"39:17","FR_FTHB_31000",20,22,-1,-2,-2,-4,0,-2,28,36,"FR_PSGHB_75016"
"FR-1-H_31_38_5365",5795,"44:01","FR_FTHB_31000",21,25,-3,-4,-4,-7,0,-3,28,36,"FR_PSGHB_75016"
"FR-1-H_31_38_5366",5796,"13:23","FR_SRVHB_83700",6,10,-3,-4,-4,-3,0,1,31,34,"FR_TFHB_93290"
"FR-1-H_31_38_5366",5797,"29:10","FR_TFHB_93290",19,16,-1,3,3,5,0,2,34,31,"FR_TFHB_93290"
"FR-1-H_31_38_5366",5798,"43:14","FR_SRVHB_83700",23,27,-1,-4,-4,-2,0,2,31,34,"FR_TFHB_93290"
"FR-1-H_31_38_5366",5799,"52:54","FR_TFHB_93290",31,30,-1,1,1,2,0,1,34,31,"FR_TFHB_93290"
"FR-1-H_31_38_5366",5800,"58:31","FR_TFHB_93290",33,31,2,2,2,3,0,1,34,31,"FR_TFHB_93290"
"FR-1-H_31_39_5367",5801,"14:19","FR_PAUC_13100",4,8,-1,-4,-4,-5,0,-1,29,37,"FR_PSGHB_75016"
"FR-1-H_31_39_5367",5802,"29:53","FR_PSGHB_75016",17,11,-1,6,6,9,0,3,37,29,"FR_PSGHB_75016"
"FR-1-H_31_39_5368",5803,"42:34","FR_CCMHB_28000",17,17,-3,0,0,2,0,2,26,22,"FR_CCMHB_28000"
"FR-1-H_31_39_5368",5804,"47:45","FR_CSMBHB_73000",17,19,-1,-2,-2,-4,0,-2,22,26,"FR_CCMHB_28000"
"FR-1-H_31_39_5369",5805,"20:08","FR_USCHB_94000",10,14,-2,-4,-4,-5,0,-1,28,35,"FR_USAMNG_30918"
"FR-1-H_31_39_5369",5806,"29:54","FR_USAMNG_30918",19,14,-1,5,5,8,0,3,35,28,"FR_USAMNG_30918"
"FR-1-H_31_39_5369",5807,"44:39","FR_USCHB_94000",18,29,-4,-11,-11,-10,0,1,28,35,"FR_USAMNG_30918"
"FR-1-H_31_39_5369",5808,"48:46","FR_USAMNG_30918",30,20,-1,10,10,8,0,-2,35,28,"FR_USAMNG_30918"
"FR-1-H_31_39_5370",5809,"22:52","FR_MHB_34000",10,10,-1,0,0,0,0,0,27,28,"FR_IPHB_13806"
"FR-1-H_31_39_5370",5810,"24:04","FR_IPHB_13806",11,11,-1,0,0,0,0,0,28,27,"FR_IPHB_13806"
"FR-1-H_31_39_5370",5811,"47:24","FR_MHB_34000",22,23,-1,-1,-1,-1,0,0,27,28,"FR_IPHB_13806"
"FR-1-H_31_39_5370",5812,"52:53","FR_IPHB_13806",25,24,2,1,1,2,0,1,28,27,"FR_IPHB_13806"
"FR-1-H_31_39_5370",5813,"58:00","FR_MHB_34000",26,28,-1,-2,-2,-1,0,1,27,28,"FR_IPHB_13806"
"FR-1-H_31_39_5370",5814,"58:57","FR_IPHB_13806",28,27,-1,1,1,1,0,0,28,27,"FR_IPHB_13806"
"FR-1-H_31_39_5371",5815,"16:49","FR_HBCN_44200",9,8,-3,1,1,4,0,3,38,24,"FR_HBCN_44200"
"FR-1-H_31_39_5371",5816,"19:39","FR_USIHB_94200",8,12,-3,-4,-4,-6,0,-2,24,38,"FR_HBCN_44200"
"FR-1-H_31_39_5371",5817,"38:33","FR_USIHB_94200",17,23,-1,-6,-6,-8,0,-2,24,38,"FR_HBCN_44200"
"FR-1-H_31_39_5371",5818,"49:09","FR_HBCN_44200",30,20,1,10,10,13,0,3,38,24,"FR_HBCN_44200"
"FR-1-H_31_39_5372",5819,"13:30","FR_FTHB_31000",4,6,-1,-2,-2,-4,0,-2,18,20,"FR_SRVHB_83700"
"FR-1-H_31_39_5372",5820,"20:10","FR_SRVHB_83700",9,5,2,4,4,3,0,-1,20,18,"FR_SRVHB_83700"
"FR-1-H_31_39_5372",5821,"39:08","FR_SRVHB_83700",15,12,1,3,3,3,0,0,20,18,"FR_SRVHB_83700"
"FR-1-H_31_39_5372",5822,"54:55","FR_SRVHB_83700",18,14,-1,4,4,2,0,-2,20,18,"FR_SRVHB_83700"
"FR-1-H_31_39_5372",5823,"57:48","FR_FTHB_31000",17,19,-1,-2,-2,-2,0,0,18,20,"FR_SRVHB_83700"
"FR-1-H_31_39_5373",5824,"16:54","FR_DHBGL_59140",7,8,-1,-1,-1,1,0,2,30,28,"FR_DHBGL_59140"
"FR-1-H_31_39_5373",5825,"27:11","FR_TFHB_93290",11,14,-2,-3,-3,-5,0,-2,28,30,"FR_DHBGL_59140"
"FR-1-H_31_39_5373",5826,"45:24","FR_DHBGL_59140",24,20,-1,4,4,7,0,3,30,28,"FR_DHBGL_59140"
"FR-1-H_31_39_5373",5827,"56:21","FR_DHBGL_59140",29,24,-2,5,5,2,0,-3,30,28,"FR_DHBGL_59140"
"FR-1-H_31_40_5374",5828,"17:30","FR_CSMBHB_73000",6,7,-1,-1,-1,0,0,1,27,24,"FR_CSMBHB_73000"
"FR-1-H_31_40_5374",5829,"21:06","FR_MHB_34000",8,8,-2,0,0,-1,0,-1,24,27,"FR_CSMBHB_73000"
"FR-1-H_31_40_5374",5830,"45:42","FR_MHB_34000",17,19,-3,-2,-2,-4,0,-2,24,27,"FR_CSMBHB_73000"
"FR-1-H_31_40_5374",5831,"53:25","FR_CSMBHB_73000",23,21,-2,2,2,2,0,0,27,24,"FR_CSMBHB_73000"
"FR-1-H_31_40_5374",5832,"59:32","FR_CSMBHB_73000",26,24,-1,2,2,3,0,1,27,24,"FR_CSMBHB_73000"
"FR-1-H_31_40_5375",5833,"07:30","FR_DHBGL_59140",0,4,-3,-4,-4,-4,0,0,15,34,"FR_HBCN_44200"
"FR-1-H_31_40_5375",5834,"15:24","FR_DHBGL_59140",1,8,-4,-7,-7,-10,0,-3,15,34,"FR_HBCN_44200"
"FR-1-H_31_40_5375",5835,"22:03","FR_HBCN_44200",11,1,2,10,10,11,0,1,34,15,"FR_HBCN_44200"
"FR-1-H_31_40_5375",5836,"50:08","FR_DHBGL_59140",9,28,-2,-19,-19,-17,0,2,15,34,"FR_HBCN_44200"
"FR-1-H_31_40_5376",5837,"21:37","FR_IPHB_13806",7,10,-2,-3,-3,-4,0,-1,24,30,"FR_CCMHB_28000"
"FR-1-H_31_40_5376",5838,"28:45","FR_CCMHB_28000",14,10,-1,4,4,5,0,1,30,24,"FR_CCMHB_28000"
"FR-1-H_31_40_5376",5839,"52:34","FR_CCMHB_28000",25,20,-1,5,5,6,0,1,30,24,"FR_CCMHB_28000"
"FR-1-H_31_40_5377",5840,"10:04","FR_SRVHB_83700",2,6,-2,-4,-4,-5,0,-1,30,31,"FR_USIHB_94200"
"FR-1-H_31_40_5377",5841,"22:03","FR_USIHB_94200",12,9,-3,3,3,1,0,-2,31,30,"FR_USIHB_94200"
"FR-1-H_31_40_5377",5842,"37:38","FR_SRVHB_83700",17,19,1,-2,-2,1,0,3,30,31,"FR_USIHB_94200"
"FR-1-H_31_40_5377",5843,"42:17","FR_USIHB_94200",20,21,-3,-1,-1,1,0,2,31,30,"FR_USIHB_94200"
"FR-1-H_31_40_5377",5844,"45:53","FR_SRVHB_83700",22,23,-3,-1,-1,0,0,1,30,31,"FR_USIHB_94200"
"FR-1-H_31_40_5377",5845,"56:48","FR_SRVHB_83700",29,30,-1,-1,-1,-1,0,0,30,31,"FR_USIHB_94200"
"FR-1-H_31_40_5377",5846,"58:57","FR_USIHB_94200",31,30,-1,1,1,1,0,0,31,30,"FR_USIHB_94200"
"FR-1-H_31_40_5378",5847,"14:44","FR_PAUC_13100",6,10,-2,-4,-4,-4,0,0,28,30,"FR_USAMNG_30918"
"FR-1-H_31_40_5378",5848,"22:37","FR_USAMNG_30918",15,12,-2,3,3,2,0,-1,30,28,"FR_USAMNG_30918"
"FR-1-H_31_40_5378",5849,"42:38","FR_USAMNG_30918",21,21,-2,0,0,2,0,2,30,28,"FR_USAMNG_30918"
"FR-1-H_31_40_5378",5850,"50:01","FR_PAUC_13100",23,27,-3,-4,-4,-1,0,3,28,30,"FR_USAMNG_30918"
"FR-1-H_31_40_5379",5851,"41:41","FR_USCHB_94000",17,27,-4,-10,-10,-11,0,-1,26,39,"FR_PSGHB_75016"
"FR-1-H_31_40_5380",5852,"08:45","FR_TFHB_93290",2,6,-4,-4,-4,-5,0,-1,27,36,"FR_FTHB_31000"
"FR-1-H_31_40_5380",5853,"13:42","FR_FTHB_31000",10,5,-1,5,5,3,0,-2,36,27,"FR_FTHB_31000"
"FR-1-H_31_40_5380",5854,"36:27","FR_TFHB_93290",16,23,-3,-7,-7,-10,0,-3,27,36,"FR_FTHB_31000"
"FR-1-H_31_41_5381",5855,"08:06","FR_USIHB_94200",1,6,-3,-5,-5,-5,0,0,25,32,"FR_PAUC_13100"
"FR-1-H_31_41_5381",5856,"34:11","FR_PAUC_13100",18,12,-3,6,6,8,0,2,32,25,"FR_PAUC_13100"
"FR-1-H_31_41_5381",5857,"50:14","FR_USIHB_94200",19,28,-2,-9,-9,-10,0,-1,25,32,"FR_PAUC_13100"
"FR-1-H_31_41_5381",5858,"54:24","FR_USIHB_94200",20,30,1,-10,-10,-7,0,3,25,32,"FR_PAUC_13100"
"FR-1-H_31_41_5382",5859,"20:34","FR_IPHB_13806",8,7,1,1,1,1,0,0,26,27,"FR_USCHB_94000"
"FR-1-H_31_41_5382",5860,"28:03","FR_USCHB_94000",10,10,-1,0,0,2,0,2,27,26,"FR_USCHB_94000"
"FR-1-H_31_41_5382",5861,"43:57","FR_IPHB_13806",16,20,-3,-4,-4,-5,0,-1,26,27,"FR_USCHB_94000"
"FR-1-H_31_41_5382",5862,"50:22","FR_IPHB_13806",18,23,-2,-5,-5,-5,0,0,26,27,"FR_USCHB_94000"
"FR-1-H_31_41_5382",5863,"58:29","FR_USCHB_94000",27,25,-3,2,2,1,0,-1,27,26,"FR_USCHB_94000"
"FR-1-H_31_41_5383",5864,"21:36","FR_SRVHB_83700",13,13,-2,0,0,-3,0,-3,34,35,"FR_MHB_34000"
"FR-1-H_31_41_5383",5865,"29:28","FR_MHB_34000",20,17,-1,3,3,3,0,0,35,34,"FR_MHB_34000"
"FR-1-H_31_41_5383",5866,"35:22","FR_MHB_34000",24,23,-3,1,1,3,0,2,35,34,"FR_MHB_34000"
"FR-1-H_31_41_5383",5867,"41:16","FR_SRVHB_83700",24,29,-3,-5,-5,-5,0,0,34,35,"FR_MHB_34000"
"FR-1-H_31_41_5383",5868,"48:51","FR_SRVHB_83700",27,32,-1,-5,-5,-2,0,3,34,35,"FR_MHB_34000"
"FR-1-H_31_41_5383",5869,"56:58","FR_MHB_34000",34,32,-1,2,2,1,0,-1,35,34,"FR_MHB_34000"
"FR-1-H_31_41_5384",5870,"02:51","FR_PSGHB_75016",0,4,-4,-4,-4,-4,0,0,29,29,"Egalité"
"FR-1-H_31_41_5384",5871,"26:49","FR_HBCN_44200",16,13,-1,3,3,1,0,-2,29,29,"Egalité"
"FR-1-H_31_41_5384",5872,"47:46","FR_PSGHB_75016",24,25,1,-1,-1,-1,0,0,29,29,"Egalité"
"FR-1-H_31_41_5384",5873,"51:31","FR_HBCN_44200",27,26,-1,1,1,0,0,-1,29,29,"Egalité"
"FR-1-H_31_41_5384",5874,"57:17","FR_HBCN_44200",28,28,-2,0,0,0,0,0,29,29,"Egalité"
"FR-1-H_31_41_5385",5875,"24:17","FR_DHBGL_59140",12,13,-1,-1,-1,-1,0,0,28,30,"FR_USAMNG_30918"
"FR-1-H_31_41_5385",5876,"36:31","FR_DHBGL_59140",18,21,-4,-3,-3,-3,0,0,28,30,"FR_USAMNG_30918"
"FR-1-H_31_41_5385",5877,"42:37","FR_DHBGL_59140",21,25,-2,-4,-4,-4,0,0,28,30,"FR_USAMNG_30918"
"FR-1-H_31_41_5385",5878,"50:37","FR_USAMNG_30918",28,25,-1,3,3,1,0,-2,30,28,"FR_USAMNG_30918"
"FR-1-H_31_41_5386",5879,"17:42","FR_FTHB_31000",10,11,2,-1,-1,-3,0,-2,29,33,"FR_CCMHB_28000"
"FR-1-H_31_41_5386",5880,"29:11","FR_CCMHB_28000",19,15,2,4,4,5,0,1,33,29,"FR_CCMHB_28000"
"FR-1-H_31_41_5386",5881,"51:13","FR_FTHB_31000",24,29,-1,-5,-5,-4,0,1,29,33,"FR_CCMHB_28000"
"FR-1-H_31_41_5386",5882,"54:51","FR_CCMHB_28000",30,26,-1,4,4,4,0,0,33,29,"FR_CCMHB_28000"
"FR-1-H_31_41_5387",5883,"21:52","FR_TFHB_93290",9,11,-1,-2,-2,-2,0,0,29,27,"FR_TFHB_93290"
"FR-1-H_31_41_5387",5884,"28:10","FR_CSMBHB_73000",14,12,1,2,2,1,0,-1,27,29,"FR_TFHB_93290"
"FR-1-H_31_41_5387",5885,"44:59","FR_CSMBHB_73000",18,21,-2,-3,-3,-2,0,1,27,29,"FR_TFHB_93290"
"FR-1-H_31_41_5387",5886,"51:40","FR_TFHB_93290",25,24,-1,1,1,2,0,1,29,27,"FR_TFHB_93290"
"FR-1-H_31_41_5387",5887,"58:36","FR_TFHB_93290",28,26,-1,2,2,2,0,0,29,27,"FR_TFHB_93290"
"FR-1-H_31_42_5388",5888,"29:23","FR_PAUC_13100",11,13,1,-2,-2,0,0,2,22,30,"FR_CSMBHB_73000"
"FR-1-H_31_42_5388",5889,"42:24","FR_PAUC_13100",16,20,-4,-4,-4,-5,0,-1,22,30,"FR_CSMBHB_73000"
"FR-1-H_31_42_5388",5890,"48:55","FR_PAUC_13100",19,25,-2,-6,-6,-6,0,0,22,30,"FR_CSMBHB_73000"
"FR-1-H_31_42_5388",5891,"52:54","FR_CSMBHB_73000",26,20,1,6,6,7,0,1,30,22,"FR_CSMBHB_73000"
"FR-1-H_31_42_5389",5892,"12:27","FR_USCHB_94000",5,7,-2,-2,-2,-5,0,-3,30,29,"FR_USCHB_94000"
"FR-1-H_31_42_5389",5893,"22:40","FR_CCMHB_28000",14,11,-3,3,3,5,0,2,29,30,"FR_USCHB_94000"
"FR-1-H_31_42_5389",5894,"37:16","FR_CCMHB_28000",19,18,-2,1,1,-1,0,-2,29,30,"FR_USCHB_94000"
"FR-1-H_31_42_5389",5895,"46:51","FR_CCMHB_28000",20,24,-4,-4,-4,-3,0,1,29,30,"FR_USCHB_94000"
"FR-1-H_31_42_5389",5896,"53:36","FR_USCHB_94000",27,25,-2,2,2,2,0,0,30,29,"FR_USCHB_94000"
"FR-1-H_31_42_5389",5897,"59:01","FR_USCHB_94000",30,29,-2,1,1,1,0,0,30,29,"FR_USCHB_94000"
"FR-1-H_31_42_5390",5898,"20:57","FR_DHBGL_59140",7,9,-3,-2,-2,-2,0,0,24,26,"FR_IPHB_13806"
"FR-1-H_31_42_5390",5899,"25:30","FR_IPHB_13806",11,9,1,2,2,1,0,-1,26,24,"FR_IPHB_13806"
"FR-1-H_31_42_5390",5900,"43:07","FR_IPHB_13806",18,19,-1,-1,-1,1,0,2,26,24,"FR_IPHB_13806"
"FR-1-H_31_42_5390",5901,"46:39","FR_DHBGL_59140",20,21,-2,-1,-1,2,0,3,24,26,"FR_IPHB_13806"
"FR-1-H_31_42_5390",5902,"56:51","FR_DHBGL_59140",23,24,-3,-1,-1,-1,0,0,24,26,"FR_IPHB_13806"
"FR-1-H_31_42_5390",5903,"59:30","FR_IPHB_13806",25,24,-1,1,1,2,0,1,26,24,"FR_IPHB_13806"
"FR-1-H_31_42_5391",5904,"06:44","FR_FTHB_31000",1,3,-2,-2,-2,-2,0,0,29,36,"FR_USIHB_94200"
"FR-1-H_31_42_5391",5905,"24:36","FR_USIHB_94200",12,11,-3,1,1,1,0,0,36,29,"FR_USIHB_94200"
"FR-1-H_31_42_5391",5906,"44:23","FR_FTHB_31000",22,25,-3,-3,-3,-2,0,1,29,36,"FR_USIHB_94200"
"FR-1-H_31_42_5391",5907,"52:01","FR_USIHB_94200",30,26,-1,4,4,6,0,2,36,29,"FR_USIHB_94200"
"FR-1-H_31_42_5392",5908,"16:35","FR_TFHB_93290",6,8,-2,-2,-2,-3,0,-1,25,36,"FR_MHB_34000"
"FR-1-H_31_42_5392",5909,"25:27","FR_MHB_34000",13,10,-1,3,3,3,0,0,36,25,"FR_MHB_34000"
"FR-1-H_31_42_5392",5910,"34:27","FR_MHB_34000",18,12,3,6,6,7,0,1,36,25,"FR_MHB_34000"
